,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
98,2,2,3:02,1982,,,,,"Returned by Hanyadi, M. for 14 yards.",6392,25,4,NO,YKW,YKW,,10,17
99,2,2,2:48,1968,1,10,YKW,29,"Pass by Jack, C., complete to Walker (R), M. for 5 yds. Tackle by Witten, A..",6392,25,4,NO,YKW,YKW,71,10,17
100,2,2,2:18,1938,2,5,YKW,34,"Rush by Hanyadi, M. for 2 yds. Tackle by Hexagon (R), L..",6392,25,4,NO,YKW,YKW,66,10,17
101,2,2,1:54,1914,3,3,YKW,36,"Pass by Jack, C., complete to Sakura (C), K. for 11 yds. Tackle by Hexagon (R), L..",6392,25,4,NO,YKW,YKW,64,10,17
102,2,2,1:54,1914,1,10,YKW,47,Yellowknife Wraiths : Timeout,6392,25,4,NO,YKW,YKW,53,10,17
103,2,2,1:28,1888,1,15,YKW,42,"Wraiths Penalty on Skyline, A.: Delay of Game.",6392,25,4,NO,YKW,YKW,58,10,17
104,2,2,1:28,1888,1,15,YKW,42,"Pass by Jack, C., complete to Skyline, A. for 7 yds. Tackle by Rector, D..",6392,25,4,NO,YKW,YKW,58,10,17
105,2,2,1:28,1888,2,8,YKW,49,Yellowknife Wraiths : Timeout,6392,25,4,NO,YKW,YKW,51,10,17
106,2,2,1:05,1865,2,8,YKW,49,"Pass by Jack, C., complete to Kross, C. for 11 yds. Tackle by Bode (C), Q..",6392,25,4,NO,YKW,YKW,51,10,17
107,2,2,1:05,1865,1,10,NO,40,Yellowknife Wraiths : Timeout,6392,25,4,NO,YKW,YKW,40,10,17
108,2,2,0:35,1835,1,10,NO,40,"Pass by Jack, C. to Walker (R), M. falls incomplete.",6392,25,4,NO,YKW,YKW,40,10,17
109,2,2,0:28,1828,2,10,NO,40,"57 yard FG by Kokot (R), B. is good.",6392,25,4,NO,YKW,YKW,40,13,17
110,2,2,0:28,1828,,,YKW,30,"Kokot (R), B. kicks off.",6392,25,4,NO,YKW,YKW,70,13,17
111,8,2,0:28,1828,,,,,The kick sails into the endzone.,6392,25,4,NO,YKW,NO,,13,17
112,8,2,0:28,1828,,,,,"Blaylock, M. takes it out of the endzone!",6392,25,4,NO,YKW,NO,,13,17
113,8,2,0:28,1828,,,,,"Blaylock, M. takes it down the right side.",6392,25,4,NO,YKW,NO,,13,17
114,8,2,0:28,1828,,,,,"Blaylock, M. waits for blockers.",6392,25,4,NO,YKW,NO,,13,17
115,8,2,0:28,1828,,,,,A 46 yard return.,6392,25,4,NO,YKW,NO,,13,17
116,8,2,0:20,1820,1,10,NO,46,"Rush by Gump (C), F. for 3 yds. Tackle by Thomaslacher (R), B..",6392,25,4,NO,YKW,NO,54,13,17
117,8,2,0:00,1800,2,7,NO,49,"Rush by Toriki, M. for 4 yds. Tackle by Quaid, D..",6392,25,4,NO,YKW,NO,51,13,17
118,2,3,15:00,1800,,,YKW,30,"Kokot (R), B. kicks off.",6392,25,4,NO,YKW,YKW,70,13,17
119,8,3,15:00,1800,,,,,"Blaylock, M. takes it down the left side.",6392,25,4,NO,YKW,NO,,13,17
120,8,3,15:00,1800,,,,,"Blaylock, M. waits for blockers.",6392,25,4,NO,YKW,NO,,13,17
121,8,3,15:00,1800,,,,,A 46 yard return.,6392,25,4,NO,YKW,NO,,13,17
122,8,3,14:49,1789,1,10,YKW,49,"Rush by Gump (C), F. for 5 yds. Tackle by Thomaslacher (R), B..",6392,25,4,NO,YKW,NO,49,13,17
123,8,3,14:23,1763,2,5,YKW,44,"Rush by Gump (C), F. for 0 yds. Tackle by Alexander (C), N..",6392,25,4,NO,YKW,NO,44,13,17
124,8,3,14:05,1745,3,5,YKW,44,"Rush by Gump (C), F. for a short gain. Tackle by Money, P..",6392,25,4,NO,YKW,NO,44,13,17
125,2,3,13:46,1726,4,5,YKW,44,"Punt by Thomason, J. of 42 yards. No return.",6392,25,4,NO,YKW,NO,44,13,17
126,2,3,13:39,1719,1,10,YKW,2,"Rush by Skyline, A. for 6 yds. Tackle by Button, Q..",6392,25,4,NO,YKW,YKW,98,13,17
127,2,3,12:58,1678,2,4,YKW,8,"Rush by Skyline, A. for 8 yds. Tackle by Light (R), B..",6392,25,4,NO,YKW,YKW,92,13,17
128,2,3,12:31,1651,1,10,YKW,16,"Rush by Hanyadi, M. for 11 yds. Tackle by Blaylock, M..",6392,25,4,NO,YKW,YKW,84,13,17
129,2,3,11:48,1608,1,10,YKW,27,"Pass by Jack, C. to Sakura (C), K. was dropped! Incomplete.",6392,25,4,NO,YKW,YKW,73,13,17
130,2,3,11:45,1605,2,10,YKW,27,"Pass by Jack, C. to Walker (R), M. is incomplete. Broken up by Witten, A..",6392,25,4,NO,YKW,YKW,73,13,17
131,2,3,11:38,1598,3,10,YKW,27,"Rush by Skyline, A. for 4 yds. Tackle by Button, Q..",6392,25,4,NO,YKW,YKW,73,13,17
132,8,3,11:03,1563,4,6,YKW,31,"Punt by Kokot (R), B. of 44 yards. No return.",6392,25,4,NO,YKW,YKW,69,13,17
133,8,3,10:56,1556,1,10,NO,25,"Pass by Slothlisberger, B., complete to Gump (C), F. for 6 yds. Tackle by Thomaslacher (R), B..",6392,25,4,NO,YKW,NO,75,13,17
134,8,3,10:25,1525,2,4,NO,31,"Slothlisberger, B. SACKED by L'Carpetron Dookmarriot - SS for -6 yds.",6392,25,4,NO,YKW,NO,69,13,17
135,8,3,10:00,1500,3,10,NO,25,"Pass by Slothlisberger, B., complete to McCormick, A. for 5 yds. Tackle by Hellzapoppin, J..",6392,25,4,NO,YKW,NO,75,13,17
136,2,3,9:28,1468,4,5,NO,30,"Punt by Thomason, J. of 38 yards.",6392,25,4,NO,YKW,NO,70,13,17
137,2,3,9:28,1468,,,,,"Returned by Hanyadi, M. for -5 yards.",6392,25,4,NO,YKW,YKW,,13,17
138,2,3,9:14,1454,1,10,YKW,27,"Rush by Hanyadi, M. for 3 yds. Tackle by Toblerone (R), M..",6392,25,4,NO,YKW,YKW,73,13,17
139,2,3,8:33,1413,2,7,YKW,30,"Pass by Jack, C., complete to Skyline, A. for 10 yds. Tackle by Rector, D..",6392,25,4,NO,YKW,YKW,70,13,17
140,2,3,7:46,1366,1,10,YKW,40,"Pass by Jack, C. to Sakura (C), K. falls incomplete.",6392,25,4,NO,YKW,YKW,60,13,17
141,2,3,7:43,1363,2,20,YKW,30,"Wraiths Penalty on Walker (R), M.: Illegal use of Hands.",6392,25,4,NO,YKW,YKW,70,13,17
142,2,3,7:18,1338,2,20,YKW,30,"Pass by Jack, C., complete to Rechs (R), Z. for 1 yds. Tackle by Bode (C), Q..",6392,25,4,NO,YKW,YKW,70,13,17
143,2,3,6:28,1288,3,19,YKW,31,"Pass by Jack, C., complete to Walker (R), M. for 14 yds. Tackle by Blaylock, M..",6392,25,4,NO,YKW,YKW,69,13,17
144,8,3,5:39,1239,4,5,YKW,45,"Punt by Kokot (R), B. of 55 yards. Touchback.",6392,25,4,NO,YKW,YKW,55,13,17
145,8,3,5:36,1236,1,10,NO,20,"Rush by Toriki, M. for 4 yds. Tackle by Thomaslacher (R), B..",6392,25,4,NO,YKW,NO,80,13,17
146,8,3,5:15,1215,2,6,NO,24,"Pass by Slothlisberger, B., complete to Barker, E. for 12 yds. Tackle by Leonard, M..",6392,25,4,NO,YKW,NO,76,13,17
147,8,3,4:34,1174,1,10,NO,36,"Rush by Toriki, M. for 4 yds. Tackle by Dookmarriot, L..",6392,25,4,NO,YKW,NO,64,13,17
148,8,3,4:13,1153,1,10,NO,50,"Wraiths Penalty on Leonard, M.: Tripping.",6392,25,4,NO,YKW,NO,50,13,17
149,8,3,4:03,1143,1,10,NO,50,"Rush by Gump (C), F. for 0 yds. Tackle by Cho, J..",6392,25,4,NO,YKW,NO,50,13,17
150,8,3,3:49,1129,2,10,NO,50,"Rush by Gump (C), F. for a short gain. Tackle by Alexander (C), N..",6392,25,4,NO,YKW,NO,50,13,17
151,8,3,3:37,1117,3,10,NO,50,"Pass by Slothlisberger, B. to Spencer (R), A. is incomplete. Broken up by Leonard, M..",6392,25,4,NO,YKW,NO,50,13,17
152,2,3,3:34,1114,4,10,NO,50,"Punt by Thomason, J. of 49 yards. No return.",6392,25,4,NO,YKW,NO,50,13,17
153,2,3,3:26,1106,1,10,YKW,1,"Jack, C. throws the ball away to avoid the sack.",6392,25,4,NO,YKW,YKW,99,13,17
154,2,3,3:06,1086,2,10,YKW,1,"Pass by Jack, C., complete to Hanyadi, M. for 11 yds. Tackle by Button, Q..",6392,25,4,NO,YKW,YKW,99,13,17
155,2,3,2:14,1034,1,10,YKW,12,"Rush by Skyline, A. for 6 yds. Tackle by Blaylock, M..",6392,25,4,NO,YKW,YKW,88,13,17
156,2,3,1:50,1010,2,4,YKW,18,"Pass by Jack, C. to Skyline, A. is incomplete. Broken up by Rector, D..",6392,25,4,NO,YKW,YKW,82,13,17
157,2,3,1:46,1006,3,4,YKW,18,"Rush by Hanyadi, M. for 11 yds. Tackle by Hexagon (R), L..",6392,25,4,NO,YKW,YKW,82,13,17
158,2,3,1:20,980,1,10,YKW,29,"Rush by Skyline, A. for 3 yds. Tackle by Hexagon (R), L..",6392,25,4,NO,YKW,YKW,71,13,17
159,2,3,0:57,957,2,7,YKW,32,"Rush by Jack, C. for a short gain. Tackle by Light (R), B..",6392,25,4,NO,YKW,YKW,68,13,17
160,2,3,0:27,927,3,7,YKW,32,"Pass by Jack, C., complete to Rechs (R), Z. for 10 yds. Tackle by Hexagon (R), L..",6392,25,4,NO,YKW,YKW,68,13,17
161,2,3,0:00,900,1,10,YKW,42,"Jack, C. throws the ball away to avoid the sack.",6392,25,4,NO,YKW,YKW,58,13,17
162,2,4,15:00,900,2,10,YKW,42,"Pass by Jack, C. to Rechs (R), Z. falls incomplete.",6392,25,4,NO,YKW,YKW,58,13,17
163,2,4,14:53,893,3,10,YKW,42,"Pass by Jack, C. to Sakura (C), K. was dropped! Incomplete.",6392,25,4,NO,YKW,YKW,58,13,17
164,8,4,14:50,890,4,10,YKW,42,"Punt by Kokot (R), B. of 47 yards. No return.",6392,25,4,NO,YKW,YKW,58,13,17
165,8,4,14:40,880,1,10,NO,11,"Rush by Toriki, M. for a short gain. Tackle by Cho, J..",6392,25,4,NO,YKW,NO,89,13,17
166,8,4,14:22,862,2,10,NO,11,"Pass by Slothlisberger, B. to McCormick, A. was dropped! Incomplete.",6392,25,4,NO,YKW,NO,89,13,17
167,8,4,14:19,859,3,10,NO,11,"Pass by Slothlisberger, B., complete to Barker, E. for 31 yds. Tackle by Hellzapoppin, J..",6392,25,4,NO,YKW,NO,89,13,17
168,8,4,13:25,805,1,10,NO,42,"Rush by Gump (C), F. for 6 yds. Tackle by Quaid, D..",6392,25,4,NO,YKW,NO,58,13,17
169,8,4,12:59,779,2,4,NO,48,"Rush by Toriki, M. for 12 yds. Tackle by Hellzapoppin, J..",6392,25,4,NO,YKW,NO,52,13,17
170,8,4,12:22,742,1,10,YKW,40,"Rush by Toriki, M. for 5 yds. Tackle by Thomaslacher (R), B..",6392,25,4,NO,YKW,NO,40,13,17
171,8,4,12:03,723,2,5,YKW,35,"Rush by Gump (C), F. for a short gain. Tackle by Cho, J..",6392,25,4,NO,YKW,NO,35,13,17
172,8,4,11:44,704,3,5,YKW,35,"Rush by Gump (C), F. for 5 yds. Tackle by Alexander (C), N..",6392,25,4,NO,YKW,NO,35,13,17
173,8,4,11:25,685,1,10,YKW,30,"Pass by Slothlisberger, B. to Wolfcastle, R. falls incomplete.",6392,25,4,NO,YKW,NO,30,13,17
174,8,4,11:20,680,2,10,YKW,30,"Pass by Slothlisberger, B. to Toriki, M. falls incomplete.",6392,25,4,NO,YKW,NO,30,13,17
175,8,4,11:14,674,3,10,YKW,30,"Pass by Slothlisberger, B. to Gump (C), F. is incomplete. Broken up by Quaid, D..",6392,25,4,NO,YKW,NO,30,13,17
176,8,4,11:09,669,4,10,YKW,30,"47 yard FG by Thomason, J. is good.",6392,25,4,NO,YKW,NO,30,13,20
177,8,4,11:09,669,,,NO,30,"Thomason, J. kicks off.",6392,25,4,NO,YKW,NO,70,13,20
178,2,4,11:09,669,,,,,The kick sails into the endzone.,6392,25,4,NO,YKW,YKW,,13,20
179,2,4,11:09,669,,,,,"Hanyadi, M. takes it out of the endzone!",6392,25,4,NO,YKW,YKW,,13,20
180,2,4,11:09,669,,,YKW,26,"Kickoff of 72 yards. Returned by Hanyadi, M. for 26 yards.",6392,25,4,NO,YKW,YKW,74,13,20
181,2,4,11:00,660,1,10,YKW,26,"Rush by Skyline, A. for a short gain. Tackle by Simwell (R), L..",6392,25,4,NO,YKW,YKW,74,13,20
182,2,4,10:37,637,2,10,YKW,26,"Jack, C. throws the ball away to avoid the sack.",6392,25,4,NO,YKW,YKW,74,13,20
183,2,4,10:20,620,3,10,YKW,26,"Rush by Jack, C. for 1 yds. Tackle by Hexagon (R), L..",6392,25,4,NO,YKW,YKW,74,13,20
184,8,4,9:46,586,4,9,YKW,27,"Punt by Kokot (R), B. of 72 yards. Touchback.",6392,25,4,NO,YKW,YKW,73,13,20
185,8,4,9:41,581,1,10,NO,20,"Pass by Slothlisberger, B. to Gump (C), F. is incomplete. Broken up by Valdyr, M..",6392,25,4,NO,YKW,NO,80,13,20
186,8,4,9:34,574,2,10,NO,20,"Pass by Slothlisberger, B., complete to Bodenhamer (R), B. for 4 yds. Tackle by Foster (R), D..",6392,25,4,NO,YKW,NO,80,13,20
187,8,4,9:09,549,3,6,NO,24,"Pass by Slothlisberger, B., complete to Wolfcastle, R. for 3 yds. Tackle by Valdyr, M..",6392,25,4,NO,YKW,NO,76,13,20
188,2,4,8:30,510,4,3,NO,27,"Punt by Thomason, J. of 47 yards.",6392,25,4,NO,YKW,NO,73,13,20
189,2,4,8:30,510,,,,,"Returned by Hanyadi, M. for 9 yards.",6392,25,4,NO,YKW,YKW,,13,20
190,2,4,8:16,496,1,10,YKW,35,"Pass by Jack, C. to Kross, C. is incomplete. Broken up by Blaylock, M..",6392,25,4,NO,YKW,YKW,65,13,20
191,2,4,8:11,491,2,10,YKW,35,"Pass by Jack, C. to Rechs (R), Z. falls incomplete.",6392,25,4,NO,YKW,YKW,65,13,20
192,2,4,8:07,487,3,10,YKW,35,"Pass by Jack, C., complete to Skyline, A. for 36 yds. Tackle by Rector, D.. FUMBLE by Skyline, A., recovered by Skyline, A..",6392,25,4,NO,YKW,YKW,65,13,20
193,2,4,6:56,416,1,10,NO,29,"Pass by Jack, C., complete to Sakura (C), K. for 8 yds. Tackle by Witten, A..",6392,25,4,NO,YKW,YKW,29,13,20
194,2,4,6:16,376,2,2,NO,21,"Pass by Jack, C., complete to Hanyadi, M. for 12 yds. Tackle by Rector, D..",6392,25,4,NO,YKW,YKW,21,13,20
195,2,4,5:33,333,1,9,NO,9,"Pass by Jack, C., to Skyline, A.. INTERCEPTION by Blaylock, M. at the NO - 9 yard line and returned for 16 yards.",6392,25,4,NO,YKW,YKW,9,13,20
196,8,4,5:12,312,1,10,NO,25,"Rush by Gump (C), F. for 2 yds. Tackle by Valdyr, M..",6392,25,4,NO,YKW,NO,75,13,20
197,8,4,4:48,288,2,8,NO,27,"Pass by Slothlisberger, B., complete to Spencer (R), A. for 4 yds. Tackle by Leonard, M..",6392,25,4,NO,YKW,NO,73,13,20
198,8,4,4:08,248,3,4,NO,31,"Pass by Slothlisberger, B. to Bodenhamer (R), B. falls incomplete.",6392,25,4,NO,YKW,NO,69,13,20
199,2,4,4:02,242,4,4,NO,31,"Punt by Thomason, J. of 44 yards.",6392,25,4,NO,YKW,NO,69,13,20
200,2,4,4:02,242,,,,,"Returned by Hanyadi, M. for 7 yards.",6392,25,4,NO,YKW,YKW,,13,20
201,2,4,3:52,232,1,10,YKW,32,"Jack, C. throws the ball away to avoid the sack.",6392,25,4,NO,YKW,YKW,68,13,20
202,2,4,3:36,216,2,10,YKW,32,"Rush by Jack, C. for -5 yds. Tackle by Toblerone (R), M..",6392,25,4,NO,YKW,YKW,68,13,20
203,2,4,3:22,202,3,15,YKW,27,"Pass by Jack, C. to Hanyadi, M. falls incomplete.",6392,25,4,NO,YKW,YKW,73,13,20
204,2,4,3:16,196,4,15,YKW,27,"Pass by Jack, C. to Rechs (R), Z. falls incomplete.",6392,25,4,NO,YKW,YKW,73,13,20
205,2,4,3:16,196,4,15,YKW,27,Turnover on downs.,6392,25,4,NO,YKW,YKW,73,13,20
206,8,4,3:13,193,1,10,YKW,27,"Rush by Toriki, M. for 3 yds. Tackle by Quaid, D..",6392,25,4,NO,YKW,NO,27,13,20
207,8,4,2:46,166,2,7,YKW,24,"Pass by Slothlisberger, B., complete to Toriki, M. for 6 yds. Tackle by Valdyr, M..",6392,25,4,NO,YKW,NO,24,13,20
208,8,4,2:13,133,3,1,YKW,18,"Rush by Toriki, M. for a short gain. Tackle by Quaid, D..",6392,25,4,NO,YKW,NO,18,13,20
209,8,4,1:46,106,4,1,YKW,18,"35 yard FG by Thomason, J. is good.",6392,25,4,NO,YKW,NO,18,13,23
210,2,4,1:46,106,,,,,"Kickoff by Thomason, J. deep into the endzone. Hanyadi, M. kneels for a touchback.",6392,25,4,NO,YKW,YKW,,13,23
211,2,4,1:46,106,1,10,YKW,20,"Pass by Jack, C. to Sakura (C), K. is incomplete. Broken up by Witten, A..",6392,25,4,NO,YKW,YKW,80,13,23
212,2,4,1:40,100,2,10,YKW,20,"Pass by Jack, C. to Sakura (C), K. falls incomplete.",6392,25,4,NO,YKW,YKW,80,13,23
213,2,4,1:35,95,3,10,YKW,20,"Pass by Jack, C. to Skyline, A. falls incomplete.",6392,25,4,NO,YKW,YKW,80,13,23
214,2,4,1:28,88,4,10,YKW,20,"Pass by Jack, C. to Walker (R), M. falls incomplete.",6392,25,4,NO,YKW,YKW,80,13,23
215,2,4,1:28,88,4,10,YKW,20,Turnover on downs.,6392,25,4,NO,YKW,YKW,80,13,23
216,8,4,1:24,84,1,10,YKW,20,"Rush by Toriki, M. for 2 yds. Tackle by Cho, J..",6392,25,4,NO,YKW,NO,20,13,23
217,8,4,0:56,56,2,8,YKW,18,"Rush by Gump (C), F. for 3 yds. Tackle by Dookmarriot, L..",6392,25,4,NO,YKW,NO,18,13,23
218,8,4,0:19,19,3,5,YKW,15,"Rush by Toriki, M. for 6 yds. Tackle by Thomaslacher (R), B..",6392,25,4,NO,YKW,NO,15,13,23
219,8,4,0:00,0,1,9,YKW,9,"Rush by Toriki, M. for 4 yds. Tackle by Thomaslacher (R), B..",6392,25,4,NO,YKW,NO,9,13,23
0,14,1,15:00,3600,,,NY,30,"Smalls, D. kicks off.",6393,25,4,NY,AUS,NY,70,0,0
1,10,1,15:00,3600,,,,,The kick sails into the endzone.,6393,25,4,NY,AUS,AUS,,0,0
2,10,1,15:00,3600,,,,,"Jeeta, E. takes it out of the endzone!",6393,25,4,NY,AUS,AUS,,0,0
3,10,1,15:00,3600,,,,,"Jeeta, E. takes it down the left side.",6393,25,4,NY,AUS,AUS,,0,0
4,10,1,15:00,3600,,,,,"Jeeta, E. sheds a tackler.",6393,25,4,NY,AUS,AUS,,0,0
5,10,1,15:00,3600,,,,,A 40 yard return.,6393,25,4,NY,AUS,AUS,,0,0
6,10,1,14:55,3595,1,10,AUS,40,"Rush by Watts (R), Z. for 8 yds. Tackle by Winchester (R), H..",6393,25,4,NY,AUS,AUS,60,0,0
7,10,1,14:23,3563,2,2,AUS,48,"Rush by Watts (R), Z. for a short gain. Tackle by QuakStak (R), D..",6393,25,4,NY,AUS,AUS,52,0,0
8,10,1,14:06,3546,3,2,AUS,48,"Rush by Watts (R), Z. for 5 yds. Tackle by Kirkby, T..",6393,25,4,NY,AUS,AUS,52,0,0
9,10,1,13:41,3521,1,10,NY,46,"Rush by Watts (R), Z. for a short gain. Tackle by McTackle, R..",6393,25,4,NY,AUS,AUS,46,0,0
10,10,1,13:22,3502,2,10,NY,46,"Pass by Cole (C), E., complete to Gaines, N. for 14 yds. Tackle by Winchester (R), H..",6393,25,4,NY,AUS,AUS,46,0,0
11,10,1,12:49,3469,1,10,NY,32,"Rush by Watts (R), Z. for 5 yds. Tackle by Roberts (R), B..",6393,25,4,NY,AUS,AUS,32,0,0
12,10,1,12:18,3438,2,5,NY,27,"Pass by Cole (C), E., complete to Gaines, N. for 11 yds. Tackle by Winchester (R), H..",6393,25,4,NY,AUS,AUS,27,0,0
13,10,1,11:39,3399,1,5,NY,11,"Silverbacks Penalty on Winchester (R), H.: Offsides.",6393,25,4,NY,AUS,AUS,11,0,0
14,10,1,11:39,3399,1,5,NY,11,"Rush by Watts (R), Z. for 1 yds. Tackle by Kearse, J..",6393,25,4,NY,AUS,AUS,11,0,0
15,10,1,11:19,3379,2,4,NY,10,"Rush by Jones, K. for 3 yds. Tackle by Winchester (R), H..",6393,25,4,NY,AUS,AUS,10,0,0
16,10,1,11:03,3363,3,1,NY,7,"Rush by Watts (R), Z. for 4 yds. Tackle by Roberts (R), B..",6393,25,4,NY,AUS,AUS,7,0,0
17,10,1,10:38,3338,1,3,NY,3,"Cole (C), E. throws the ball away to avoid the sack.",6393,25,4,NY,AUS,AUS,3,0,0
18,10,1,10:24,3324,2,3,NY,3,Rush by Kichwa Jones for 3 yds.,6393,25,4,NY,AUS,AUS,3,0,0
19,10,1,10:09,3309,,,,,TOUCHDOWN! (QB (R) kick good),6393,25,4,NY,AUS,AUS,,7,0
20,10,1,10:09,3309,,,AUS,30,"QB (R), P. kicks off.",6393,25,4,NY,AUS,AUS,70,7,0
21,14,1,10:09,3309,,,,,"Owens, A. takes it down the middle.",6393,25,4,NY,AUS,NY,,7,0
22,14,1,10:09,3309,,,,,"Owens, A. is finally brought down. A 35 yard return.",6393,25,4,NY,AUS,NY,,7,0
23,14,1,10:03,3303,1,10,NY,36,"Rush by Bawlls, B. for 7 yds. Tackle by Porter, G..",6393,25,4,NY,AUS,NY,64,7,0
24,14,1,9:44,3284,2,3,NY,43,"Rush by Howitzer (R) (C), S. for 5 yds. Tackle by Egghands, T..",6393,25,4,NY,AUS,NY,57,7,0
25,14,1,9:29,3269,1,10,NY,48,"Rush by Owens, A. for 4 yds. Tackle by Porter, G..",6393,25,4,NY,AUS,NY,52,7,0
26,14,1,9:13,3253,2,6,AUS,48,"Rush by Bawlls, B. for 1 yds. Tackle by Montain, T..",6393,25,4,NY,AUS,NY,48,7,0
27,14,1,8:55,3235,3,5,AUS,47,"Howitzer (R) (C), S. SACKED by Mack Arianlacher - LB for -7 yds.",6393,25,4,NY,AUS,NY,47,7,0
28,10,1,8:27,3207,4,12,NY,46,"Punt by Smalls, D. of 39 yards.",6393,25,4,NY,AUS,NY,54,7,0
29,10,1,8:27,3207,,,,,"Returned by Lavelle Jr., D. for 2 yards.",6393,25,4,NY,AUS,AUS,,7,0
30,10,1,8:13,3193,1,10,AUS,17,"Rush by Watts (R), Z. for 5 yds. Tackle by Winchester (R), H..",6393,25,4,NY,AUS,AUS,83,7,0
31,10,1,7:57,3177,2,5,AUS,22,"Rush by Watts (R), Z. for 5 yds. Tackle by QuakStak (R), D..",6393,25,4,NY,AUS,AUS,78,7,0
32,10,1,7:28,3148,1,10,AUS,27,"Rush by Jones, K. for 1 yds. Tackle by Winchester (R), H..",6393,25,4,NY,AUS,AUS,73,7,0
33,10,1,7:07,3127,2,9,AUS,28,"Cole (C), E. SACKED by Steco Ocewilder - DE for -10 yds.",6393,25,4,NY,AUS,AUS,72,7,0
34,10,1,6:41,3101,3,19,AUS,18,"Pass by Cole (C), E. to Jeeta, E. falls incomplete.",6393,25,4,NY,AUS,AUS,82,7,0
35,14,1,6:34,3094,4,19,AUS,18,"Punt by QB (R), P. of 30 yards.",6393,25,4,NY,AUS,AUS,82,7,0
36,14,1,6:34,3094,,,,,"Returned by Owens, A. for -5 yards.",6393,25,4,NY,AUS,NY,,7,0
37,14,1,6:20,3080,1,20,NY,37,"Silverbacks Penalty on Fank (R), H.: Illegal block below the waist.",6393,25,4,NY,AUS,NY,63,7,0
38,14,1,5:55,3055,1,20,NY,37,"Rush by Owens, A. for 11 yds. Tackle by Bowie (R), M..",6393,25,4,NY,AUS,NY,63,7,0
39,14,1,5:30,3030,2,4,AUS,47,"Copperheads Penalty on Claxton, S.: Encroachment.",6393,25,4,NY,AUS,NY,47,7,0
40,14,1,5:30,3030,2,4,AUS,47,"Pass by Howitzer (R) (C), S., complete to McDavid, L. for 9 yds. Tackle by Porter, G..",6393,25,4,NY,AUS,NY,47,7,0
41,14,1,4:55,2995,1,10,AUS,38,"Rush by Owens, A. for 16 yds. Tackle by Lavelle Jr., D..",6393,25,4,NY,AUS,NY,38,7,0
42,14,1,4:19,2959,1,10,AUS,22,"Rush by Owens, A. for 8 yds. Tackle by Mendoza, C..",6393,25,4,NY,AUS,NY,22,7,0
43,14,1,3:56,2936,2,2,AUS,14,"Rush by Owens, A. for 1 yds. Tackle by Montain, T..",6393,25,4,NY,AUS,NY,14,7,0
44,14,1,3:45,2925,3,1,AUS,13,"Rush by Owens, A. for a short gain. Tackle by Isbest (C), C..",6393,25,4,NY,AUS,NY,13,7,0
45,14,1,3:27,2907,4,1,AUS,13,"30 yard FG by Smalls, D. is good.",6393,25,4,NY,AUS,NY,13,7,3
46,14,1,3:27,2907,,,NY,30,"Smalls, D. kicks off.",6393,25,4,NY,AUS,NY,70,7,3
47,10,1,3:27,2907,,,,,"Jeeta, E. takes it down the middle.",6393,25,4,NY,AUS,AUS,,7,3
48,10,1,3:27,2907,,,,,"Jeeta, E. is finally brought down. A 37 yard return.",6393,25,4,NY,AUS,AUS,,7,3
49,10,1,3:21,2901,1,10,AUS,38,"Rush by Watts (R), Z. for 14 yds. Tackle by QuakStak (R), D..",6393,25,4,NY,AUS,AUS,62,7,3
50,10,1,2:38,2858,1,10,NY,48,"Rush by Watts (R), Z. for 1 yds. Tackle by Thumper (C), B..",6393,25,4,NY,AUS,AUS,48,7,3
51,10,1,2:29,2849,2,9,NY,47,"Pass by Cole (C), E., complete to Vequain (R), F. for 7 yds. Tackle by Banks, J..",6393,25,4,NY,AUS,AUS,47,7,3
52,10,1,1:48,2808,3,2,NY,40,"Rush by Watts (R), Z. for 2 yds. Tackle by Winchester (R), H..",6393,25,4,NY,AUS,AUS,40,7,3
53,10,1,1:23,2783,1,10,NY,38,"Rush by Jones, K. for 2 yds. Tackle by Banks, J..",6393,25,4,NY,AUS,AUS,38,7,3
54,10,1,1:01,2761,2,8,NY,36,"Cole (C), E. SACKED by Riles McTackle - DT for -6 yds.",6393,25,4,NY,AUS,AUS,36,7,3
55,10,1,0:26,2726,3,14,NY,42,"Pass by Cole (C), E. to Gaines, N. is incomplete. Broken up by QuakStak (R), D..",6393,25,4,NY,AUS,AUS,42,7,3
56,14,1,0:22,2722,4,14,NY,42,"Punt by QB (R), P. of 42 yards. Touchback.",6393,25,4,NY,AUS,AUS,42,7,3
57,14,1,0:17,2717,1,10,NY,20,"Rush by Owens, A. for 5 yds. Tackle by MacGregor, G..",6393,25,4,NY,AUS,NY,80,7,3
58,14,2,15:00,2700,2,5,NY,25,"Rush by Owens, A. for 8 yds. Tackle by Porter, G..",6393,25,4,NY,AUS,NY,75,7,3
59,14,2,14:31,2671,1,10,NY,33,"Rush by Owens, A. for 3 yds. Tackle by Arianlacher, M..",6393,25,4,NY,AUS,NY,67,7,3
60,14,2,14:18,2658,2,7,NY,36,"Pass by Howitzer (R) (C), S., complete to Kingston, J. for 15 yds. Tackle by Lavelle Jr., D..",6393,25,4,NY,AUS,NY,64,7,3
61,14,2,13:39,2619,1,10,AUS,49,"Rush by Bawlls, B. for 2 yds. Tackle by Mendoza, C..",6393,25,4,NY,AUS,NY,49,7,3
